ID,Title,Artist,Album,File_Path,Cover_Path,First_Comment,Lowest_Pitch,First_Quartile_Pitch,Medium_Pitch,Third_Quartile_Pitch,Highest_Pitch
114,給我一個理由忘記 - A-Lin 2013 Feel-Lin Live,A-Lin,Love Song (出道十周年情歌精選),./Music/Love Song (出道十周年情歌精選)/A-Lin - 給我一個理由忘記 - A-Lin 2013 Feel-Lin Live.mp3,./Cover/Love Song (出道十周年情歌精選).jpg,https://music.youtube.com/watch?v=H3O4rREOZt8,51,63,68,70,75
115,給我一個理由忘記,A-Lin,Love Song (出道十周年情歌精選),./Music/Love Song (出道十周年情歌精選)/A-Lin - 給我一個理由忘記.mp3,./Cover/Love Song (出道十周年情歌精選).jpg,https://music.youtube.com/watch?v=H3O4rREOZt8,51,63,68,70,75
116,荒唐,A-Lin,Love Song (出道十周年情歌精選),./Music/Love Song (出道十周年情歌精選)/A-Lin - 荒唐.mp3,./Cover/Love Song (出道十周年情歌精選).jpg,https://www.youtube.com/watch?v=ycS9IWik2FY,58,64,67,70,73
117,逃避沒有不好,A-Lin,Love Song (出道十周年情歌精選),./Music/Love Song (出道十周年情歌精選)/A-Lin - 逃避沒有不好.mp3,./Cover/Love Song (出道十周年情歌精選).jpg,https://music.youtube.com/watch?v=iPZNFdjbAkQ,45,64,66,69,73
118,難得,A-Lin,Love Song (出道十周年情歌精選),./Music/Love Song (出道十周年情歌精選)/A-Lin - 難得.mp3,./Cover/Love Song (出道十周年情歌精選).jpg,https://music.youtube.com/watch?v=Q4kmP9l-dn4,55,66,67,69,71
119,麻煩下一位,A-Lin,Love Song (出道十周年情歌精選),./Music/Love Song (出道十周年情歌精選)/A-Lin - 麻煩下一位.mp3,./Cover/Love Song (出道十周年情歌精選).jpg,https://music.youtube.com/watch?v=higALzkiDZE,52,62,64,67,74
120,狂風裡擁抱 (信 feat. A-Lin),"A-Lin,信",Love Song (出道十周年情歌精選),"./Music/Love Song (出道十周年情歌精選)/A-Lin,信 - 狂風裡擁抱 (信 feat. A-Lin).mp3",./Cover/Love Song (出道十周年情歌精選).jpg,https://www.youtube.com/watch?v=hbu4s-9nOss,45,58,63,68,72
121,Honey,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - Honey.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=zPFYOIa3uSM,54,60,64,67,71
122,My! Cyndi!,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - My! Cyndi!.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=rWYlCqR-p10,52,63,66,68,72
123,劈你的雷正在路上,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 劈你的雷正在路上.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=fQ6za5UvKs8,54,61,64,66,81
124,大眠,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 大眠.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=OB5kzj1lS40,54,63,64,68,71
125,彩虹的微笑,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 彩虹的微笑.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=spqALR9p3oI,43,65,65,67,69
126,愛你,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 愛你.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=c2BMOgv2igg,53,64,65,69,72
127,我會好好的,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 我會好好的.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=xowDwySVt0Q,49,63,66,68,71
128,明天見,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 明天見.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=b56aS_eHXx0,58,62,67,70,72
129,曖昧,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 曖昧.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=rHRHLlAQFTA,56,62,64,67,73
130,月光,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 月光.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=1ndDDCoZnKM,54,61,63,66,70
131,當你,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 當你.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=dTGf65qvuv4,56,64,66,68,73
132,睫毛彎彎,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 睫毛彎彎.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=uubeDUmhEKY,56,64,67,70,82
133,第一次愛的人,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 第一次愛的人.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=WJVf7D3IZz8,58,63,66,67,72
134,羽毛,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 羽毛.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=IEpCeNodVcU,56,63,67,68,72
135,花的嫁紗,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 花的嫁紗.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=_IWiXuBGjbc,59,63,66,67,70
136,這就是愛,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 這就是愛.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=cYgpa5HrDrk,55,63,65,68,72
137,還是好朋友,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 還是好朋友.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=To8BZPhwLSQ,56,63,68,70,73
138,那年夏天寧靜的海,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 那年夏天寧靜的海.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=7cEhmSbrW-k,56,65,67,68,72
139,隱形的翅膀,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 隱形的翅膀.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=AUzPsCTkLrY,56,61,63,68,73
140,黃昏曉,Cyndi Wang,My! Cyndi!,./Music/My ! Cyndi !/Cyndi Wang - 黃昏曉.mp3,./Cover/My! Cyndi!.jpg,https://music.youtube.com/watch?v=YhdgWT8Pxok,47,61,64,66,73
141,天天年年,Stefanie Sun,No.13 作品 : 跳舞的梵谷,./Music/No. 13 作品：跳舞的梵谷/Stefanie Sun - 天天年年.mp3,./Cover/No.13 作品 : 跳舞的梵谷.jpg,https://www.youtube.com/watch?v=o-Zyc4PRxDY,49,60,64,66,71
142,"天越亮, 夜越黑",Stefanie Sun,No.13 作品 : 跳舞的梵谷,"./Music/No. 13 作品：跳舞的梵谷/Stefanie Sun - 天越亮, 夜越黑.mp3",./Cover/No.13 作品 : 跳舞的梵谷.jpg,https://www.youtube.com/watch?v=XguA4aMYj7k,58,61,63,68,70
143,極美,Stefanie Sun,No.13 作品 : 跳舞的梵谷,./Music/No. 13 作品：跳舞的梵谷/Stefanie Sun - 極美.mp3,./Cover/No.13 作品 : 跳舞的梵谷.jpg,https://www.youtube.com/watch?v=gEP1zr4xCwI,55,62,63,67,70
144,跳舞的梵谷,Stefanie Sun,No.13 作品 : 跳舞的梵谷,./Music/No. 13 作品：跳舞的梵谷/Stefanie Sun - 跳舞的梵谷.mp3,./Cover/No.13 作品 : 跳舞的梵谷.jpg,https://www.youtube.com/watch?v=2S305NVmzoA,52,62,67,70,74
145,風衣,Stefanie Sun,No.13 作品 : 跳舞的梵谷,./Music/No. 13 作品：跳舞的梵谷/Stefanie Sun - 風衣.mp3,./Cover/No.13 作品 : 跳舞的梵谷.jpg,https://www.youtube.com/watch?v=5wSUfR_lMqg,51,62,65,69,72
146,一次幸福的機會,Jam Hsiao,Reminiscence,./Music/Reminiscence/Jam Hsiao - 一次幸福的機會.mp3,./Cover/Reminiscence.jpg,https://www.youtube.com/watch?v=Qxhx24d4NXk,46,56,58,60,65
147,城裡的月光,Jam Hsiao,Reminiscence,./Music/Reminiscence/Jam Hsiao - 城裡的月光.mp3,./Cover/Reminiscence.jpg,https://www.youtube.com/watch?v=JWlFl079xFg,50,55,58,61,67
148,想你的人沒有睡,Jam Hsiao,Reminiscence,./Music/Reminiscence/Jam Hsiao - 想你的人沒有睡.mp3,./Cover/Reminiscence.jpg,https://music.youtube.com/watch?v=tqCAWJZKSfY,52,58,64,65,71
149,矜持,Jam Hsiao,Reminiscence,./Music/Reminiscence/Jam Hsiao - 矜持.mp3,./Cover/Reminiscence.jpg,https://www.youtube.com/watch?v=He6z58ghB4A,51,56,58,60,63
150,被遺忘的時光,Jam Hsiao,Reminiscence,./Music/Reminiscence/Jam Hsiao - 被遺忘的時光.mp3,./Cover/Reminiscence.jpg,https://www.youtube.com/watch?v=NNMda3jwTOc,48,53,54,58,65
151,親密愛人,Jam Hsiao,Reminiscence,./Music/Reminiscence/Jam Hsiao - 親密愛人.mp3,./Cover/Reminiscence.jpg,https://www.youtube.com/watch?v=6pjt-fKDbB8,46,57,61,68,81
152,偷月亮的人,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 偷月亮的人.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=8TV11OfucLs,59,62,64,66,71
153,咦,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 咦.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=MXrAEqqlcoo,46,58,63,68,80
154,孔雀,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 孔雀.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=K_U7Lw1SKRM,53,60,65,68,72
155,念,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 念.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=_6vtiLyT660,53,57,60,62,70
156,惊喜,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 惊喜.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=pUTcLEtBlps,53,60,63,68,72
157,春山空,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 春山空.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=WRcRHqcddes,58,62,65,65,72
158,没握住的星,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 没握住的星.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=WuWbcOEhhXM,55,60,63,66,70
159,落幕人,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 落幕人.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=aS3S2OJf-R0,54,63,66,68,70
160,锁在轮回,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 锁在轮回.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=y8B--AIpVm0,55,60,63,64,76
161,飞鸟和蝉,Ren Ran,Ren然,./Music/Ren然/Ren Ran - 飞鸟和蝉.mp3,./Cover/Ren然.jpg,https://music.youtube.com/watch?v=EmpnN63Rci4,55,62,65,67,72
162,不如承諾來的簡單,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 不如承諾來的簡單.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=UjIEkmWdhOU,44,54,60,62,77
163,你給我聽好,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 你給我聽好.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=jg5us16Mbaw,49,55,59,62,66
164,可以了,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 可以了.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=iARDVbQ8ukM,52,57,60,63,67
165,四季圈,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 四季圈.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=pzQ66PqBt3A,49,55,59,64,79
166,娛樂天空,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 娛樂天空.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=kQWp9A-yJqs,44,52,60,61,67
167,對面,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 對面.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=YG98QlrKZRs,50,54,59,62,64
168,愚人快樂,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 愚人快樂.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=7aZdJFhLWN8,46,52,56,59,64
169,放棄治療,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 放棄治療.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=HlUqORdC-Qk,51,59,61,63,72
170,時光隧道,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 時光隧道.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=xb99GJxsNH8,50,57,60,62,64
171,陰天快樂,Eason Chan,rice & shine,./Music/Rice & Shine/Eason Chan - 陰天快樂.mp3,./Cover/rice & shine.jpg,https://music.youtube.com/watch?v=yxLVMORsWEg,53,58,61,63,74
172,I Don't Wanna Leave Tonight,溫蒂漫步,Spring Spring,./Music/Spring Spring/溫蒂漫步 - I Don't Wanna Leave Tonight.mp3,./Cover/Spring Spring.jpg,https://music.youtube.com/watch?v=CjOGd7WiK5I,45,56,59,64,71
173,She Loves Me,溫蒂漫步,Spring Spring,./Music/Spring Spring/溫蒂漫步 - She Loves Me.mp3,./Cover/Spring Spring.jpg,https://music.youtube.com/watch?v=7ulsX9gcaeo,44,58,60,63,80
174,She Was,溫蒂漫步,Spring Spring,./Music/Spring Spring/溫蒂漫步 - She Was.mp3,./Cover/Spring Spring.jpg,https://music.youtube.com/watch?v=SumMghblQDI,45,58,60,61,66
175,Yes Today,溫蒂漫步,Spring Spring,./Music/Spring Spring/溫蒂漫步 - Yes Today.mp3,./Cover/Spring Spring.jpg,https://music.youtube.com/watch?v=6ZpvIKMLQFQ,43,52,60,66,78
176,讓我住進你心裡,溫蒂漫步,Spring Spring,./Music/Spring Spring/溫蒂漫步 - 讓我住進你心裡.mp3,./Cover/Spring Spring.jpg,https://music.youtube.com/watch?v=kZ3CUTnbCYA,44,56,59,63,73
177,Ann,Pink Noise,The Lost Beauties,./Music/The Lost Beauties/Pink Noise - Ann.mp3,./Cover/The Lost Beauties.jpg,https://music.youtube.com/watch?v=tg0-5Jv0hW8,49,56,58,62,70
178,Beauty in Your Eyes,Pink Noise,The Lost Beauties,./Music/The Lost Beauties/Pink Noise - Beauty in Your Eyes.mp3,./Cover/The Lost Beauties.jpg,https://music.youtube.com/watch?v=xVLg_D2dxrA,51,58,66,66,73
179,七零世代,Pink Noise,The Lost Beauties,./Music/The Lost Beauties/Pink Noise - 七零世代.mp3,./Cover/The Lost Beauties.jpg,https://www.youtube.com/watch?v=9pGfsrFgDX8,47,60,64,66,76
180,夢失落,Pink Noise,The Lost Beauties,./Music/The Lost Beauties/Pink Noise - 夢失落.mp3,./Cover/The Lost Beauties.jpg,https://www.youtube.com/watch?v=PlKH4V4rPaQ,50,60,63,67,77
181,Love !,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - Love !.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=t4qRogQI_TY,45,64,65,66,71
182,To Hebe,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - To Hebe.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=Y-l8vok_tUE,47,63,64,68,71
183,你太猖狂,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 你太猖狂.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=EMBg0leN5vs,46,60,63,65,70
184,寂寞寂寞就好,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 寂寞寂寞就好.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=xlhjEDTunqg,49,63,65,67,72
185,我對不起我,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 我對不起我.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=KPhdm-8-K-8,45,60,62,64,72
186,我想我不會愛你,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 我想我不會愛你.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=uf9KpjEQfHc,47,63,66,67,73
187,沒有管理員的公寓,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 沒有管理員的公寓.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=9PFtthgaxc0,50,62,67,69,69
188,給小孩,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 給小孩.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=M30pyhpi1ds,47,54,59,64,71
189,超級瑪麗,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 超級瑪麗.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=k889GAjDYfE,45,62,66,70,74
190,離島,Hebe Tien,To Hebe,./Music/To Hebe/Hebe Tien - 離島.mp3,./Cover/To Hebe.jpg,https://www.youtube.com/watch?v=87hT9041EXQ,56,61,64,68,73
191,Every Single Night,PA PUN BAND,V,./Music/V/PA PUN BAND - Every Single Night.mp3,./Cover/V.jpg,https://music.youtube.com/watch?v=h-Tz2GLNma4,45,56,59,62,71
192,哈哈,PA PUN BAND,V,./Music/V/PA PUN BAND - 哈哈.mp3,./Cover/V.jpg,https://music.youtube.com/watch?v=lFwHCnM8BJQ,49,53,56,58,66
193,時間的奴,PA PUN BAND,V,./Music/V/PA PUN BAND - 時間的奴.mp3,./Cover/V.jpg,https://music.youtube.com/watch?v=rpn05vbu1Ls,45,57,62,64,80
194,真心掏給你,PA PUN BAND,V,./Music/V/PA PUN BAND - 真心掏給你.mp3,./Cover/V.jpg,https://music.youtube.com/watch?v=Lc3MW7Ql7u0,45,51,53,56,69
195,請記得揍我一拳,PA PUN BAND,V,./Music/V/PA PUN BAND - 請記得揍我一拳.mp3,./Cover/V.jpg,https://music.youtube.com/watch?v=Or17ZsLEMNc,46,53,58,61,72
196,鴦,PA PUN BAND,V,./Music/V/PA PUN BAND - 鴦.mp3,./Cover/V.jpg,https://music.youtube.com/watch?v=J3s6C85o_eU,46,50,54,59,66
197,不錯,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 不錯.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=lAdcnxeatoo,49,57,61,64,76
198,你說的,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 你說的.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=apAxlTJPSVA,54,59,61,66,69
199,來得及,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 來得及.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=gN_ucuL_i5I,43,56,62,64,71
200,我只想唱歌,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 我只想唱歌.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=w20plWHRXts,50,55,60,62,76
201,我愛上你,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 我愛上你.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=AkwnuG-EG2s,43,52,58,62,75
202,我醒著做夢,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 我醒著做夢.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=mYKxODIM-Bc,53,60,62,65,77
203,控訴,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 控訴.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=7oglls_Sx1Q,51,58,60,63,68
204,時間有淚,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 時間有淚.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=oZnt72PM7D0,51,58,62,65,66
205,用餘生去愛,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 用餘生去愛.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=JNKb9r8wp38,52,60,62,64,67
206,白自在,Jacky Cheung,Wake Up Dreaming,./Music/Wake up Dreaming/Jacky Cheung - 白自在.mp3,./Cover/Wake Up Dreaming.jpg,https://music.youtube.com/watch?v=WKw9rbKMjCc,50,52,57,59,76
207,冬季不下雪,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 冬季不下雪.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=P799KS9jom0,45,58,59,62,76
208,只想抱抱,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 只想抱抱.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=3i1VXTvrsZ0,48,55,60,64,80
209,壹塊錢,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 壹塊錢.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=fDuWiLW5xDw,44,55,58,62,66
210,我是一隻牛,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 我是一隻牛.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=dOWLn3A0Jhw,50,58,60,64,76
211,最受歡迎男歌手,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 最受歡迎男歌手.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=qpo_K51EyRI,50,62,65,67,76
212,歸宿,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 歸宿.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=Oxoll8JEsu4,49,57,59,62,66
213,牧笛,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 牧笛.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=NzpulJYMusE,48,58,60,63,72
214,玄之又玄,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 玄之又玄.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=hRWjGWe3Emw,48,55,57,62,64
215,繭人,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 繭人.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=sae4XVnOEEw,45,57,59,61,64
216,超人,Andy Lau,一隻牛的異想世界,./Music/一隻牛的異想世界/Andy Lau - 超人.mp3,./Cover/一隻牛的異想世界.jpg,https://www.youtube.com/watch?v=rXmaJgM9o4I,48,56,60,63,75
217,三生三世 - 電視劇《三生三世十里桃花》片頭曲,Jason Zhang,三生三世,./Music/三生三世/Jason Zhang - 三生三世 - 電視劇《三生三世十里桃花》片頭曲.mp3,./Cover/三生三世.jpg,https://www.youtube.com/watch?v=F68SJD-XIbc,48,55,59,62,78
218,二手機車上的蘇格拉底,鳳梨先生,不知道的還是不知道,./Music/不知道的還是不知道/鳳梨先生 - 二手機車上的蘇格拉底.mp3,./Cover/不知道的還是不知道.jpg,https://www.youtube.com/watch?v=Qp6ei2OSq_s,51,62,68,70,80
219,人生百貨,鳳梨先生,不知道的還是不知道,./Music/不知道的還是不知道/鳳梨先生 - 人生百貨.mp3,./Cover/不知道的還是不知道.jpg,https://www.youtube.com/watch?v=P7eoNr48DUY,60,66,67,69,74
220,四次元地下室,鳳梨先生,不知道的還是不知道,./Music/不知道的還是不知道/鳳梨先生 - 四次元地下室.mp3,./Cover/不知道的還是不知道.jpg,https://www.youtube.com/watch?v=D0elrjQ59u0,47,67,69,71,74
221,海貓之歌,曾名傑,之歌,./Music/之歌/曾名傑 - 海貓之歌.mp3,./Cover/之歌.jpg,https://music.youtube.com/watch?v=UbWRn_6Oh4M,45,55,57,59,62
222,海貓貓之歌,曾名傑,之歌,./Music/之歌/曾名傑 - 海貓貓之歌.mp3,./Cover/之歌.jpg,https://music.youtube.com/watch?v=2GZQShSUvA8,43,55,57,59,62
223,貓之歌,曾名傑,之歌,./Music/之歌/曾名傑 - 貓之歌.mp3,./Cover/之歌.jpg,https://music.youtube.com/watch?v=XZ0b0TY8X8I,44,50,54,57,62
224,Hey Boy,Diana Wang,你好嗎,./Music/你好嗎/Diana Wang - Hey Boy.mp3,./Cover/你好嗎.jpg,https://music.youtube.com/watch?v=TNCqICZFhv4,51,63,67,68,72
225,你好嗎,Diana Wang,你好嗎,./Music/你好嗎/Diana Wang - 你好嗎.mp3,./Cover/你好嗎.jpg,https://www.youtube.com/watch?v=LT5XX8-u39w,61,64,66,69,75
